LINK
234174
139051
109805
112991
119509
39835
444574
157949
139062
275952
44503
61017
49357
85055
330671
22422
89772
22290
61121
555145
104742
20250
213156
443687
37274
25407
184891
22279
451845
330464
13915
45833
22300
28897
295828
60915
88874
3687
43528
1017
184988
56780
295641
153
189
445082
22419
41259
228747
391114
48151
37277
19160
87316
213145
396
29909
22978
212808
23078
28896
390812
444619
44695
438327
27451
41352
590264
89583
325843
36324
438331
49772
367010
38072
104948
50141
41327
510784
303503
149537
330163
94817
61094
603512
22366
37269
37236
595559
234097
314534
84921
145415
45908
171306
39997
38915
49721
43179
245
45859
36484
443444
577551
597453
450808
49729
602564
43613
326089
22304
451275
41156
555134
510788
27517
702
49742
517435
91599
459504
451190
598683
22472
511266
36491
342490
22502
86661
50057
451529
36312
50283
446293
50157
470392
28888
544765
543198
49280
594127
545030
608210
387458
470277
470360
442736
607066
577563
606860
451285
606234
24742
569694
50161
612215
568838
451284
568924
610798
470086
545038
568847
544676
577540
470127
608276
442733
442748
568926
568961
609979
24484
470078
610400
607389
446317
544497
451492
609331
609921
608295
545046
611147
49725
612747
544925
606877
446262
609048
609037
609042
613069
613224
613477
2
369
10118
16411
208
1042
82
876
48016
122
12294
137
946
37232
21618
28736
8223
11986
47926
24039
329840
21616
174103
250
10448
8218
60932
16939
37268
6100
27939
49530
43931
38073
14051
36201
14806
15050
42989
43364
44722
19085
19072
35337
48013
11515
14790
28267
538536
36678
126876
34990
88
22511
173986
14785
23588
44655
58698
26048
18456
213153
193507
23457
59413
22327
213130
1278
213342
22088
375784
109722
847
43554
45713
346
162000
368083
578053
387467
577558
18672
444722
555107
16009
387469
510259
26866
7007
1928
7141
37231
22354
25132
5859
5982
39472
141201
69601
37520
4728
12636
65777
23451
7517
103193
6038
5892
5796
34843
15657
9482
7386
117031
37637
265241
10367
6253
52612
82592
32713
4775
5958
40342
7182
37213
97717
28132
9696
38175
1742
116978
128178
36867
7675
69754
187274
4742
6084
6543
8115
11876
12163
42557
17288
49435
142987
5891
15179
6953
19178
37910
10434
26995
70299
22138
9623
34430
20284
29872
10874
141993
127894
31939
44681
8363
35714
23746
52720
6910
9663
69157
18817
39189
165236
182458
9681
34798
182559
9391
17289
5745
130926
71199
142721
68073
72035
39252
4069
13322
69192
130660
163115
64580
5463
118898
2985
14601
32673
15176
24121
6333
39251
108830
34404
593768
124803
67134
63607
7553
15196
9568
105610
9744
62774
5482
146524
59369
4635
8694
61331
70308
35229
6911
69935
188336
119458
3979
140990
10976
23455
9669
69163
6545
22249
25361
6942
380847
31633
135830
14621
19727
23139
66370
259080
12306
50178
9733
29834
62944
9850
307765
12814
35824
101011
294493
2064
86753
7759
298535
69196
103797
13039
24793
7099
69068
23853
18164
113464
301714
70303
8055
158818
75624
34467
210695
70464
68763
83964
13527
79073
19528
39300
5946
128736
139063
326095
72048
157670
33272
35818
182554
80745
22893
183538
384726
33129
101713
24664
31146
194556
35822
314359
13469
38331
7490
20745
24430
12275
127551
329300
63006
148409
15027
2413
157103
3903
69633
5318
63783
34737
19377
57274
23463
19182
22905
33171
116399
276611
34781
23809
289012
23382
3863
34636
410718
99553
9617
34779
306182
5593
115657
70181
17260
69049
71317
61359
111179
296874
40045
138291
69656
105887
39239
303306
35538
69753
39237
19200
74724
137559
22867
19691
118859
69578
131077
36955
106627
318677
127221
12777
4520
310168
290436
36755
5095
430014
332056
65390
37734
75392
33726
22805
19203
176340
277582
67593
186943
75372
296643
141528
190021
449279
104235
148936
170515
148226
58636
80783
179536
76796
457053
103577
318149
293669
68908
37628
218999
10640
127298
119551
522137
54415
336573
34390
4666
145721
322087
32050
15047
323578
70185
63695
330114
10680
147548
154182
19316
75499
14331
163447
45442
210621
220930
109774
282819
139712
140133
38872
37291
148761
5578
155979
522676
289539
292389
23351
323753
127641
518723
23456
102473
69193
131280
35642
134340
218947
234949
280382
108837
298407
131897
356504
133198
157435
239887
208314
22910
330676
396842
330474
326225
332883
326566
228105
167025
310243
151948
300087
24439
142581
329486
114815
310395
12776
272056
37822
63111
138166
326797
414862
45860
280835
79925
99705
218724
149252
129444
308540
122776
323529
216542
331491
174203
328305
306152
330592
130232
304952
324273
329926
508291
526238
295372
397594
323761
522710
527901
15385
15596
17201
282861
11631
8394
19641
207822
12199
313823
110452
32919
44412
223293
2093
33318
141278
39502
125716
119040
23871
86929
165024
162581
38467
114297
12660
85613
10946
9678
1933
110660
300467
13278
128758
2747
39471
129463
100081
978
192316
103301
144192
53065
17982
3015
125819
91499
2811
117708
203704
381002
39249
15316
70716
5454
9742
9730
140231
8452
2987
19188
69600
37742
210196
9464
17317
9740
5875
251224
110916
49097
141036
127683
257151
84430
71070
2616
13729
37193
123421
8241
65658
227381
9652
37806
13361
143819
104268
6440
170484
32866
127030
137833
7233
11052
191122
129031
126813
123214
31510
123994
2621
94883
104512
91222
361162
101225
24554
5487
9757
5415
105338
2057
101960
187406
93588
12939
184757
198886
40093
146095
220005
10650
49595
36109
6092
97548
3672
9764
284907
289530
36475
1156
3584
3565
127512
22424
116663
237570
22114
189907
6555
39204
9691
187315
302981
117584
119033
128114
63808
228320
277191
50004
267715
12738
39174
10737
19297
69166
5491
7333
8393
6085
320691
21400
33092
2011
34433
65553
140363
2375
16030
105366
6176
253108
9698
9759
40004
12318
352236
7480
153971
64893
143771
8245
263112
17228
182422
23477
140308
9782
160719
22680
128914
150151
12226
37632
156422
1897
42464
35561
129045
8338
8802
91051
128901
194494
86911
42096
60709
9596
49203
101873
10667
118113
210635
7489
227358
214081
17918
84785
220072
41731
60102
105962
207412
30949
118251
14381
22215
14326
19521
156415
128171
84705
47645
130104
104766
3291
49393
264848
272016
268385
34771
14954
229847
206144
2001
131881
9671
31136
19232
13447
104807
105772
9369
4970
79328
32680
164697
103867
212423
179137
9625
19684
194042
222537
102424
34219
252503
17270
255676
226837
12754
12322
5655
63598
326848
100568
189925
245396
1960
216650
34422
33735
87288
39511
63315
33243
13341
450056
141022
294561
93723
128740
162128
40468
32675
88015
20047
13339
65867
167683
36281
37575
86776
6688
191418
23535
282453
150337
15886
205532
143540
35321
84436
155700
5554
235801
23231
305679
54416
48197
14955
52939
93919
19245
293181
147271
277134
10659
9232
100886
167528
261911
30298
174795
20271
2325
296882
7393
215765
66415
86057
7454
107478
62484
128776
4821
9385
35144
71071
48545
428699
12553
144374
307278
166220
84963
39025
184016
101893
12910
309374
20262
31149
174932
59471
84621
8224
269047
5654
36751
148170
13617
454298
263045
441438
24824
93946
45440
148988
67849
42127
177730
106482
5785
182111
143267
270772
68133
276652
92324
37151
170437
246801
407516
93372
13602
84379
228791
10360
133761
170222
43618
92863
316138
151959
4798
71218
15148
10645
7845
283818
127569
185955
1961
23338
129026
228935
84801
29217
100336
84373
2909
152079
148303
34801
102961
170300
100896
84767
6923
156398
41735
170848
9315
75793
80508
151831
38612
22771
6359
51807
194422
352552
22770
35567
92809
194729
10120
3884
15607
459505
21567
181905
38793
102824
68055
84929
23471
99596
102351
146709
2482
34959
271243
10246
182655
34569
60086
201156
79349
90699
39903
179730
20283
64822
150910
84611
152290
269963
33998
33785
277575
18945
213204
185453
219298
435618
75498
157663
194306
189512
20342
25263
4837
242176
100943
45160
37031
103658
274868
65824
410736
20270
268658
283275
225691
87594
134047
162033
30419
84626
167458
12341
6382
194026
275869
119172
424746
32522
28154
34494
39242
41502
298142
136205
119245
120553
16119
88832
7786
64206
46280
86557
266226
19529
234599
12675
103183
183511
87978
10135
21647
162740
399197
39261
312799
157878
222999
385870
87295
155527
198261
37869
226385
244015
23590
253956
41715
213576
183725
12823
104526
12817
42215
4838
170389
189846
103246
131738
24668
119656
86774
109371
68398
61016
188513
135814
70300
127592
169321
146468
152909
156964
195404
71155
104349
20276
12883
185341
100897
34981
21403
189150
111937
100795
104233
289143
137998
79653
136911
75411
23560
101448
22431
319886
150797
247968
46751
34794
448600
69188
37430
34660
7219
10643
167391
42812
126389
115093
157169
40869
308480
143555
270636
298638
129362
192149
163842
49616
100282
97541
139075
30578
170492
209695
41707
521703
57097
137929
150315
69307
88144
75636
79207
20268
13572
111573
7049
87929
187037
214053
86914
12301
11502
156562
20311
103662
215071
276993
80183
86308
131419
39503
23630
70504
6765
4827
297246
208216
120729
152729
46427
35823
4105
156431
200861
147218
159550
35989
13522
299190
150349
107480
271083
46187
23047
47269
266387
65357
117496
420622
6941
125355
167559
422680
262638
37290
44669
153956
41949
18174
29578
152249
71084
8759
296395
93806
433089
427863
10252
67598
84776
191572
20280
221491
116872
180857
150541
144699
60097
282802
133717
141606
46176
104245
158946
71331
323814
170558
374046
140376
171318
82699
329281
123316
176544
237663
391404
185085
248106
94040
327985
242947
41605
75395
236393
462282
182869
7204
15248
289794
75618
213291
20275
25282
101379
160411
187070
168305
48525
111352
230318
86928
100840
140355
84757
42982
105473
23361
206267
68968
101350
206277
27213
65755
195099
88359
129035
193295
103551
63072
217002
26435
125905
215601
343899
69748
334298
32356
509447
509071
23540
161905
137049
255475
41739
442594
20065
155834
138344
15960
20743
80399
43962
12509
27716
299092
433518
118855
120145
130075
12304
137222
64166
17897
296973
161635
100414
142905
129058
167122
23555
23495
165486
67481
23034
32026
145509
324543
87998
101138
63321
175449
101916
207256
152407
224254
197500
63067
49575
290772
192051
102594
27819
208760
291284
333424
80476
146939
122469
177043
154233
158129
135982
99851
101114
164245
124636
289789
20266
69968
84598
5479
23548
64358
148729
13568
117028
5850
69275
161623
6332
19680
155891
86559
79654
157272
13302
184056
141499
19285
102474
97299
9434
277029
22176
326177
264700
78017
222990
102554
249266
128782
219094
137790
461662
65185
49455
150681
191389
160485
94466
98707
106776
297612
315534
251922
231497
289055
297971
306814
102390
127780
215296
134022
103179
309156
168739
344867
269443
140817
257797
106343
275853
127659
134759
154023
111267
305588
108579
43048
105162
27146
168002
391862
108478
104153
227311
194791
173192
79160
159160
79154
214109
282172
155338
133398
75504
336268
23491
245123
300459
178863
23318
71091
215703
182305
457597
272405
139001
120016
211552
319995
138228
444330
102416
100673
95505
100284
291715
32893
86561
162890
152007
314978
99326
333087
198369
310626
174389
206989
223013
21446
41893
178561
142982
248322
336644
89872
112098
269637
95404
300682
298761
32279
86912
25742
144912
227054
182562
6305
104523
229436
170241
239867
178395
168272
289844
14378
395384
214665
37037
100516
390808
148440
212671
23299
99258
23305
23543
427928
419647
233382
147923
135657
150521
211611
87883
69149
104332
306904
189562
261873
104113
323685
113251
101798
392935
448045
279159
146968
179764
111478
18133
34000
105309
270144
69466
309951
158795
274399
96818
173012
191373
202928
317916
60099
128466
164000
156027
136957
144668
161907
165026
301379
133002
249215
105292
407700
302915
130714
197084
182939
197165
263068
166524
99248
137539
103138
124976
331579
300989
228267
102018
211264
200331
226444
104300
99204
69189
146552
300099
305867
185567
203731
158559
158379
100777
101136
121025
306921
523876
11030
104338
67533
210415
227904
159111
101253
219566
418520
293882
187191
392373
86907
184561
407867
410091
99136
212420
129605
210221
377766
103680
108881
215746
371518
79612
454898
287666
65229
78239
190407
456510
371567
213646
100676
187198
103276
117023
70617
253882
121564
127664
153924
106215
100526
314344
303578
293141
416748
222065
146847
289769
105980
316858
194283
103280
104114
400739
330086
71153
103267
270141
28810
103442
493974
103693
184614
164133
277006
455963
141527
105972
156180
522196
128457
117167
109463
101883
268802
443540
210438
183353
106741
159759
102365
103278
102678
287818
278007
218931
156468
426954
101072
396848
99327
101821
151968
299055
409817
302394
101247
443991
159858
301966
299167
301285
105095
149411
218937
308756
278431
200825
323590
223556
106749
191305
338297
296525
195345
136557
101341
105097
148124
77950
129433
99321
313437
522240
334151
301809
289007
101101
106744
300940
148990
522913
417516
307899
181241
298734
186080
164551
165027
218723
101360
103858
226767
113245
446175
453157
295669
306128
522813
304660
102476
295974
144365
289760
331139
363249
100753
102679
144921
134599
99215
102250
166091
454995
103277
323472
150662
103671
301474
200267
281468
280820
512472
317849
527538
331838
294618
175119
522645
253517
458258
101964
441778
519877
525068
33787
206255
103793
33989
591873
211905
534839
9581
91370
205988
5360
393618
54413
9619
100135
10566
34661
114286
63065
348172
2479
8566
247998
228750
23050
14379
8696
8497
9761
5970
327295
34803
1892
117276
6426
243930
254991
123949
582478
246732
239765
229024
9589
142110
306094
524405
25144
2542
264231
6747
137499
34029
228760
6760
7906
98213
103573
12031
151977
333308
13175
9639
17266
10670
550305
219018
4640
517095
219714
82185
12138
394163
439489
8246
2166
13618
144878
170453
139105
217976
145027
88792
9263
138650
14244
186358
8190
22339
15948
238863
364697
162611
5489
453584
319958
34617
150933
9758
297903
61758
146488
382429
100638
93742
151993
63773
137078
39454
577182
598935
277571
6732
239995
9659
303257
341713
30441
280008
1812
52517
135556
110444
557701
10324
172971
15946
611746
59113
11202
176700
2942
1925
436351
141015
9668
181936
9751
130339
506934
10129
8835
33205
447951
153738
316972
263518
14154
80304
25457
17202
11137
19143
10163
6583
252086
159592
9738
4634
163995
187375
129008
9745
11333
449826
5460
12008
140466
331208
6242
567698
5236
125240
122388
5620
57431
540490
298610
131498
10050
201935
316770
202565
33716
82353
23267
11754
19166
481858
12799
279916
122841
174286
14376
1583
124693
186391
14558
102059
155902
13176
606883
301433
13612
2245
537521
60900
122905
151477
87041
6561
119378
11287
59624
194870
138767
8253
196568
2683
3376
86532
127584
325064
249100
135174
12857
44204
9695
13810
13937
13533
361243
10033
171642
133907
387813
87302
537832
22298
10736
9598
138371
109634
9611
10661
64667
9545
103478
203593
568696
287350
176740
95467
2515
3597
2142
563446
6417
2953
44900
305411
7046
139998
164090
183456
504866
280946
34372
103070
582091
557534
361686
2610
13444
40526
254994
275069
145330
5434
570034
137132
32938
371155
155871
5802
140933
8815
9588
156301
5606
13561
3155
5697
3329
162885
65873
108940
1708
124668
570610
543016
169936
13139
14205
127448
575481
131564
47149
229146
13337
236558
352074
570093
200146
14225
315918
300905
16033
122310
289836
31128
3835
590251
300759
76094
411292
139225
2597
9765
97559
101368
561766
7476
13253
23051
11831
609108
435522
151811
15249
43077
258959
251439
2945
187491
603988
10638
193790
160565
277070
121185
276043
334948
166925
79563
97581
2232
180700
31344
9656
407653
149231
537794
199242
307953
137935
105526
195756
538085
112722
10144
581691
88548
283419
126091
129364
604569
60613
601504
79721
104660
377178
387656
22497
32173
13521
39769
7203
473305
210083
380094
427540
93546
8988
186402
141793
146366
141764
6769
23353
134000
592269
93043
75872
526305
209956
194259
197232
229652
233474
218620
577669
23496
9672
89268
63401
22717
198594
586271
23036
198621
435285
333650
140239
139454
167470
188313
193972
182783
285707
132788
66341
194268
232534
283968
23414
262516
88798
15159
438915
262623
2608
209178
195040
84737
11355
6958
163966
161210
368045
610579
140956
299320
11232
237752
29794
238561
119364
54627
191666
129859
5476
577663
190826
167761
53764
3156
85641
22202
176610
79714
40464
366102
315104
65582
202984
66398
599636
14560
277027
149634
47655
59905
432020
119972
179654
205529
338405
198469
463052
255340
5530
355373
39473
115661
13594
84629
165302
60608
471453
382130
23144
15612
199917
601601
164673
65183
5560
219712
251658
176891
44397
546536
252560
396308
86565
88038
66404
196863
164128
524604
6552
427611
127410
11011
152003
561634
97271
97150
86920
414215
151418
170659
143314
235310
577419
49775
153746
206018
224779
235729
210732
84393
161782
196858
353522
184310
23934
229324
528293
266219
259235
476807
137207
50995
282722
111314
198387
129847
128071
188953
12444
97139
205087
86915
467945
14665
200844
18408
21944
524430
543412
375321
144607
142177
273393
12220
2236
378421
12592
454245
8184
262271
141750
182161
11204
254460
65184
12347
174987
321312
11347
187405
184613
50546
140518
201784
282811
108569
544820
199692
29006
87048
291375
356797
132043
430608
106817
7173
187985
49311
434093
67245
185182
374669
138171
157445
245752
231148
590195
163990
187978
10648
37226
4639
180218
103667
88793
10681
201976
133650
5495
12156
204223
183259
192927
11262
140150
6371
74684
262244
456554
65403
192081
603157
228957
277036
44403
84625
311087
597608
6050
309427
12242
227807
264875
87044
135300
278158
6920
528033
23029
432048
167704
80090
198539
267609
236613
10210
192302
455412
10161
197231
216084
596444
354735
588617
293825
183510
293587
187214
210586
610731
577445
239521
541760
268963
483906
280007
151545
55430
217843
62624
144562
560442
40172
35994
211353
5997
346178
223748
126576
459616
128461
130094
123635
189301
87051
553940
392608
135518
433223
39734
100758
186607
207389
107930
137195
185598
382536
161685
148830
568816
183316
86773
378383
103384
197061
10042
106207
65260
131385
47613
297740
79715
214769
289507
256725
443525
88770
399448
2740
12510
138255
255583
141586
582137
297118
44845
448997
296476
561878
185308
65345
97422
393794
4111
596694
145019
88221
298075
225930
66843
215163
164218
425193
145373
449366
127987
271401
268846
169918
188411
208605
231473
416737
93495
152536
12533
410092
33994
63943
47653
268666
539172
36215
260882
319959
110743
151379
121351
200724
125473
105607
23492
99946
10357
187384
126942
452190
32543
183543
140338
577667
250234
206266
263182
204545
20484
470653
236453
136593
272760
23228
166856
44779
197797
191557
13205
371115
266441
280764
529357
253711
195984
127480
604453
2637
195596
67422
141766
109293
55669
110658
419422
82304
260709
194159
141580
581333
185714
156921
267135
280723
34589
149035
452876
390052
6185
203699
40480
526908
201546
2632
407684
523027
34800
129873
266566
198081
186930
185215
85630
218810
32900
87986
174538
155743
252476
405464
255632
106600
200182
161579
268769
190387
239575
298520
293244
263552
211283
161902
86772
277660
124351
266123
174396
288377
14375
84520
353006
427763
148144
88147
193186
152947
81663
202775
138353
132994
264069
79651
155351
167919
188585
372423
287045
427777
109642
148491
328867
76145
109947
574841
134820
118750
414417
193457
252953
130214
166986
100301
606379
293839
165470
159093
200142
390367
109533
561222
315431
594481
157656
159337
131622
103572
37576
230868
109501
253720
266057
148506
252617
268776
256736
155295
31518
559947
536108
263481
463565
4397
335970
263501
522279
176751
593189
190445
228894
203236
159226
196930
524850
178845
150895
221934
255700
161810
367330
254079
422469
297670
254226
563419
155044
52153
88795
132467
189107
523924
283268
293162
251594
2651
133716
201080
477476
265503
51718
137690
45001
234596
101429
175905
57605
170777
325845
444161
196625
251484
258688
189100
370044
522970
64788
122698
253957
3946
205570
167842
407711
55218
237379
527646
422488
11672
360970
285515
209192
145506
364971
539596
551424
575174
251022
387521
136564
282252
314114
600569
523521
183826
157215
130531
286879
232922
145986
237233
155206
35438
602048
183405
153880
46382
75714
121824
432579
106811
513966
152291
511279
241321
167220
286093
267163
560973
179178
84735
88838
106836
134523
525913
600677
381024
370053
262093
523832
177820
557656
353331
278283
109831
194761
236451
569938
203170
208699
127147
352145
141491
198298
46388
136923
62017
12544
222887
185527
1974
131345
469667
337068
586218
156241
519282
184624
552809
568736
152282
428047
134525
418399
131762
304329
511583
396829
169951
577670
141741
571965
542017
581508
285982
416884
536898
551206
213265
577655
595634
584246
159932
574979
99595
189146
468993
140169
258750
263598
578958
251948
159866
46279
139206
340636
556667
238766
3406
541092
611233
353754
295781
575813
101392
84628
298190
160608
271106
8660
253749
599174
353995
556202
119353
317753
22479
297840
487218
297136
171018
560648
192207
272996
86536
196396
382767
102373
86775
363565
336940
465376
186821
612658
50551
320799
222854
255356
103725
367261
11357
245125
519477
271545
559964
399950
124331
102916
10226
290138
258642
450311
198146
170959
234774
567706
13282
419733
155433
591086
315138
373383
605476
233653
139014
339379
167003
426103
281501
577184
250688
172868
400539
182618
592525
250503
600875
250337
241779
194697
265546
190212
154198
264641
316438
409540
422936
428053
578926
530211
23363
398517
181603
151172
156047
6280
610503
182703
106350
119196
195874
551598
228766
156421
589904
315359
204829
60126
19492
262725
236292
196153
597013
511304
575950
188007
99549
403993
300539
291165
424881
450422
541635
103554
563969
425236
198776
154374
207227
552834
167454
600546
580920
540289
218948
315478
262710
302817
149541
295780
424885
259475
467320
104525
557047
206229
200001
153384
232655
106206
216067
158934
110105
544702
201190
210039
1673
126658
600298
274415
562828
600816
193088
122416
513214
220067
100346
110844
170968
75503
183562
49734
379451
208417
523424
112132
252787
288686
182599
292175
148507
141227
553169
326595
470651
597151
568520
121876
452049
310622
320920
82464
107023
251652
568968
472703
524407
606247
270455
217407
368601
300975
160171
574527
423455
132809
520142
191701
127142
600429
243661
150045
253052
95148
330757
605495
383275
591029
107289
603323
268250
590523
446825
421754
294327
596004
411077
554018
471152
586270
13586
226468
245776
544541
203690
143882
165015
305963
452630
257115
161758
168334
600632
99804
375864
580865
390735
314591
413543
349247
199244
551961
110365
189203
327354
508702
338322
600520
334254
240563
505191
207361
528557
231964
212775
546081
402780
414890
595997
217304
588320
410795
226513
520022
295845
60104
604139
141773
12550
199936
227792
22167
177532
521716
359570
255329
376892
161300
206693
309520
392592
117033
229297
250751
428183
109958
524205
52765
268558
253106
268918
587011
288029
170709
322467
454444
291837
400012
219014
266211
530709
109664
124991
87032
164089
320968
86560
462685
540057
244326
140001
129616
522428
556074
596071
569139
383942
333164
420571
419703
539191
291667
261774
296081
474965
15171
107315
140323
165658
164148
42263
262699
599653
141299
193629
373194
205505
179716
567594
307633
273179
365854
218942
110476
155288
264616
545189
241930
566098
124691
192484
486044
165519
546171
439572
170757
198885
157551
158831
554287
457990
164638
195806
228583
475579
574943
107983
271150
21510
542774
251751
148160
555231
554914
250695
602169
309739
458063
217205
609605
329209
540093
44422
143554
168103
323796
217853
546631
134992
444052
577668
196486
519246
577365
570908
515152
175819
168541
457878
254466
389512
353073
282999
331589
198217
291046
146375
380018
248252
228886
316351
204098
283254
422632
613536
607087
420500
385815
241610
478271
513120
444356
574911
402520
387951
386380
126219
189922
189694
187605
127663
605839
353258
215967
239494
200632
186464
235152
285412
106995
195081
560066
260595
424082
577448
255825
215262
194895
239731
459508
131397
206526
575333
267931
184608
426983
99633
603240
268774
274475
257116
311916
228918
273043
135797
357356
166866
316904
513163
254239
171200
428482
524297
205511
438948
551575
534793
608343
537506
450363
328914
150376
86926
273429
542170
537389
196227
416700
105609
158947
323754
351273
394244
559228
558284
144824
350586
118253
191803
26497
302320
110358
599027
156235
560559
156181
560448
425812
449076
313483
570280
153784
261618
296775
251364
445208
217506
452414
180738
449947
594596
558987
512717
596256
298836
557445
522245
451640
359617
218980
508776
192065
164187
161899
597244
571599
582947
213117
458190
278844
241699
312465
174535
608700
469203
250283
140164
423140
164610
299219
436489
223520
572838
190098
109233
10654
158389
144275
557615
183822
209574
452100
111648
101823
107353
221103
511254
456428
556188
253102
606517
561439
352480
271702
299645
105762
515921
144196
237754
169328
229536
164674
449224
275067
553350
199758
253287
403710
269877
596446
601134
127401
239687
271189
566643
573048
552284
611694
554528
239690
607072
553793
238333
428412
267341
323581
179164
379601
556283
240400
171198
418233
280759
553320
105787
104159
40904
288347
146629
425250
421143
174089
229332
319451
227597
219009
606521
314334
468452
132456
214552
371727
177275
527532
177275
108373
258593
339219
264401
190053
333277
423924
323512
417301
560724
253174
197135
254194
588145
280411
507110
560266
197663
567231
343106
111936
191971
149025
133548
111465
316615
197754
323503
556362
157465
260037
427165
465829
202597
166442
568178
450679
528242
253385
315066
227883
299501
322011
544339
559774
253908
348149
489335
101431
228950
315260
557424
569897
130442
208578
214486
163348
287321
125001
228961
154016
577657
193800
601339
285944
267159
599463
275780
228283
160726
219029
307692
173065
579102
521685
105486
192043
449369
521632
256732
565155
540110
579056
609565
600360
262501
372014
388776
190610
134527
592208
394166
196831
524089
405433
596679
146355
478631
258475
518347
304484
207564
522797
483613
240307
151463
422370
588567
145530
101430
559464
165412
208623
101070
171044
589916
152485
250540
215782
254248
446720
590209
126962
252331
280860
150796
189576
198230
347294
463098
111356
109816
288652
124677
305221
556719
559950
576222
297510
256697
577516
563387
254179
601057
419638
206838
602770
251650
529005
173982
520091
447618
525097
252153
535730
254196
571982
177367
185195
195591
600457
109013
602148
380493
292156
323755
236452
555292
302333
479077
570277
508804
347401
222147
486816
283389
473100
600897
377558
183696
272198
110181
140093
316622
170592
308290
461157
100954
186857
209112
209112
451858
299725
436911
192014
332141
113301
250381
280746
153328
560371
520613
528471
240749
263539
571137
577737
250780
260526
126183
527818
316087
141794
109718
364975
194571
192591
300081
255970
189034
438561
163060
371162
198865
575783
172060
166790
600311
329434
428191
569660
110382
252756
222949
509803
197950
228852
231874
253556
126215
600716
304895
427013
254263
324713
517140
203614
378853
199888
177040
353180
188483
544237
577302
601761
592731
567780
104312
155054
524971
213644
307955
313341
542344
264857
424889
601357
145022
553773
423563
535995
601955
161639
336438
144702
179574
